AI_number,SW_Permit,County,LF_names,LAT,LONG_,Stage_1_Ra,Closed,Consultant,Deed_Notic,Terminatio,CONSTR_or,Contract_o,Haz_disp,Consulta_1,Address,Name_2,Name3,Permit_Sta,Operator_T,Property_O,BEGIN_DATE,END_DATE,Checked,Used_AC,Perm_AC,Field_Note,SW_Permit_,SW_Permit1,Name_4,Name_5
77620,045-00003,Greenup,South Shore Landfill,38.71508333,-83.01186111, , , , , , ,S1E6,_, , ,South Shore City Dump, , ,Private,Private,0,0,Y, , , , ,,,
77621,045-00004,Greenup,Charles Taylor Sons Company,38.71947222,-82.95205556, , , , , , ,S1E6,_, , ,Charles Taylor & Sons Historic Landfill, , , , ,0,0,Y, , ,Used by refractory manufacturer, ,,,
52081,045-00007,Greenup,KAH Sanitary Landfill,38.71880556,-83.00397222, , , , , , , ,Area had been used for asbestos disposal. Despite small acreage volume of asbestos disposed of was likely very large. Superfund has knowledge of site., , , , , ,Private,Private,72,98,Y,6, ,"Owned by Asher Sperry; Operaed by Sperry 72-80; Leased to KAH Sanitary Landfill, Inc. 80-82; Then operated by Sperry Auto Parts", ,,,
1592,045-00012,Greenup,Green Valley Landfill,38.40944444,-82.82333333, , , , , , , , , , , , , , , ,0,0,Y, , , , ,,,
77623,046-00001,Hancock,Hawesville Dump,37.85283333,-86.74397222, , , , , , ,S1C2,_, , , , , ,Private,Private,64,0,Y, , ,"Owned by L.R. Chapman, Heavily overgrown, no other information.", ,,,
77624,046-00002,Hancock,Lewisport Dump,37.91402778,-86.87202778, , , , , , ,S1C2,_, , , , , ,Government,Private,64,70,Y,3.27, ,"Owner LR Chapman, Poplar Grove Rd or Chapman Rd, 4mi S of Lewisport Active 64 to 70; Heavily overgrown", ,,,
1625,046-00004,Hancock,Hancock County Garbage & Refuse Disposal District,37.88611111,-86.84777778, , , , , , , , , , ,Hancock County Fiscal Court Landfill, ,Blue Dot,Government,Government,0,95,Y, , ,"The landfill closed between July 1, 92 and 95 under the transition standard of 401 KAR 47:080 Section 4(3).", ,,,
77625,046-00003,Hancock,Roy Roberts Landfill (Not Built),37.88333333,-86.755, , , , , , , , , , , , , ,Government,Leased,0,0,Y, , , , ,,,
0,046-00005,Hancock,Wes Cor Div.,37.89930556,-86.69094444, , , , , , , , , , ,Willamette Industries Inc., , , , ,0,0,Y, , , , ,,,
0,046-00006,Hancock,Weyerhaeuser Company - Kentucky,37.83886111,-86.82411111, , , , , , , , , , ,Willametter Industries Inc., , ,Private,Private,78,92,Y, , ,Owned by Willamette Industries Inc., ,,,
1641,046-00007,Hancock,Weyerhaeuser - Kentucky Mills,37.89305556,-86.69166667, , , , , , , , , , , , ,Active, , ,0,0,Y, , , , ,,,
1622,046-00017,Hancock,Commonwealth Aluminum Lewisport,37.95277778,-86.83722222, , , , , , , , , , , , ,Active, , ,0,0,Y, , , , ,,,
1672,047-00002,Hardin,Hilary Peters Site,37.6976,-85.79605556,54, ,KENVIRONS, , , ,30W,"History of industrial waste placement at the site. Asbestos, rubber-by-products, and sewage sludge.", ,"3870 Springfield Road, Elizabethtown, KY",Hardin Co. Residential Landfill - Peters Site,Recycling Center - Hardin Co.,Blue Dot,Government,Government,68,92,Y,54, ,Owned by the City of Elizabethtown and Hardin County Fiscal Court, ,,,
52089,047-00007,Hardin,Sammy Border's Elizabethtown Dump,37.66389,-85.84861111,44, ,KENVIRONS, , , , , , ,"US 31W, Elizabethtown, KY", , , , ,Private,75,82,Y,<1, ,Owned by Charles Witten., ,,,
1665,047-00001,Hardin,Langley Dump,37.73480556,-85.78633333,38, ,KENVIRONS, , , ,S1C4,"55 Gallon drums located on site, cured resins, and miscellaneous metals.", ,"300 College St Road, Elizabethtown, KY",The Gates Corp, , ,Private,Private,67,69,Y,1.88, ,State Superfund cleanup 96-97 ; Owned by Charles E. Fowler, ,,,
7165,047-00006,Hardin,Sportsman Lake Road,37.63581944,-85.84658333,0, ,KENVIRONS, , ,NFA,S1C4,Site was to be an industrial landfill., ,"Lakeshore Dr, Elizabethtown, KY",Hardin Co. Sportsman Club, ,Not Built,Private,Private,0,0,Y, , , , ,,,
52076,047-00004,Hardin,Howe Valley Landfill,37.66805556,-86.125, , , , , , , , , , ,"Kentucky Industrial Services, Inc. #2", , ,Private,Private,0,0,Y, , ,Howe Valley NPL Superfund Site; owned by Lawrence Hall and Dillard M. Collier Jr., ,,,
47681,047-00003,Hardin,KY Industrial Haulers (Steel Drive),37.68055556,-85.84016667, ,Y,DWM, , , , , , , ,Kentucky Industrial Service #1 Landfill, , , , ,0,0,Y, , ,"Remediated by state Superfund, GW monitoring", ,,,
38322,047-00010,Hardin,City of Radcliff Landfill,0,0, , , , , , , , , , , , ,Not Built, , ,0,0,Y, , ,Never Built, ,,,
0,047-A0004,Hardin,USA ARMC & Fort Knox,0,0, , , , , , , , , , , , , ,Government,Government,0,0,Y, , ,Rinsate tank removed '88; residential landfill converted to CDD landfill '92, ,,,
1642,047-00008,Hardin,Fort Knox Landfill,37.93333333,-85.95833333, , , , , , , , , , , , ,Active,Government,Government,0,0,Y, , , , ,,,
1671,047-00040,Hardin,Hardin County Contained Landfill,37.7125,-85.72916667, , , , , , , , , , ,Hardin County Fiscal Court Landfill, ,Active,Government,Government,0,0,Y, , , , ,,,
1721,048-00010,Harlan,Harlan County Fiscal Court,36.90722222,-83.20808333, ,Y,SHIELD,Y,Y,CONSTR,first8,_, ,"7625 N US 119, Dillon, KY",Harlan Co. Landfill,Lonzo clark (Harlan Co LF - Putney),Blue Dot,Government,Government,82,88,Y, , ,The site has a leachate problem and trees have grown all over the site., ,,,
33911,048-00009,Harlan,Pine Mountain Settlement School,36.95569444,-83.18, , , , , , ,S1E5,"Investigation sited 1,000 gallons of industrial lead-based paint, freezers contianing freon residues, lead connections, asphalt shingles all within ft of a major stream.", ,"36 KY 510, Pine Mountain, KY", , , , , ,0,0,Y, , ,"No local info, did not reach location.", ,,,
51558,048-00007,Harlan,Harlan Co Lf - Benham Site,36.968,-82.96823056, , , , , , ,S1E5,None known.  Only one special waste in file was storm sewer flushings., ,"KY 160, Baxter, KY",Harlan Co Landfill - East Harlan Site, ,DEP Other,Government,Leased,72,82,Y,8, ,Landfill occupies a former depression remaining after strip mining., ,,,
52107,048-A0001,Harlan,Harlan County Drum Site,0,0, , , , , , ,S1E5,_, ,"HWY 119, Putney, KY", , , , , ,0,0,Y, , , , ,,,
77635,048-00001,Harlan,Cumberland Dump,36.9785,-83.0165, , , , , , ,S1E5,_, , , , , ,Government,Government,0,0,Y, , ,Owned and operated by City of Cumberland; site not found at last visit to location., ,,,
77636,048-00002,Harlan,Childers Dump,36.878,-83.2941, , , , , , ,S1E5,_, , ,Childers Dump at Rosspoint, , ,Private,Private,0,0,Y, , ,"Local info, site cleaned up, nothing visible.", ,,,
77637,048-00003,Harlan,Pine Mtn. Dump,36.87888889,-83.31466667, , , , , , ,S1E5,_, , , , , ,Government,Leased,0,0,Y, , ,"Uncovered white goods visible, steep embankment", ,,,
77639,048-00004,Harlan,Harlan City Dump - Sunshine,36.83377778,-83.33397222, , , , , , ,S1E5,_, , , , , ,Government,Leased,0,78,Y, , ,"Not found, local info says last dumping was in the late 70s", ,,,
77640,048-00005,Harlan,Open Dump ,36.849,-83.12511111, , , , , , ,S1E5,_, , , , , , , ,0,0,Y, , ,"Coal refuse, slate, very little garbage.", ,,,
77641,048-00006,Harlan,Harlan Co. LF - Airport Site,36.85777778,-83.36269444, , , , , , ,S1E5,_, ,"KY 1084, Baxter, KY",Harlan Co. Historic Landfill - Sukey Ridge, , ,Government,Leased,71,84,Y, , ,"Local info, covered beginning 1981, at airport.", ,,,
1760,049-00002,Harrison,City of Cynthiana,38.33636111,-84.26447222, ,Y,TT, ,Y,CONSTR,4Eleach,_, ,"Cook Road, Cynthianna, KY",Cynthianna Landfill, ,Terminated,Government,Leased,72,77,Y, , ,This site has been terminated., ,,,
51829,049-A0001,Harrison,Ecklar Property,38.42411111,-84.27427778, , , , , , ,S1E2,_, ,"Northside Dr, Cynthiana, KY",Carlene Ecklar Property, , , ,Private,82,0,Y, , , , ,,,
77644,049-00001,Harrison,Cynthiana City Dump,38.39675,-84.29769444, , , , , , , , , , , , , ,Government,Government,59,72,Y, , ,Overgrown with weeds and some cars, ,,,
43343,050-00004,Hart,Orville Nunn Landfill,37.34669444,-85.86,44, ,KENVIRONS, , , ,30W,_, ,"Frenchmans Knob, Bonnieville, KY (TAKE EXIT 71 OFF I65 SOUTH EAST ON 728 APROX 0.4 MILES SOUTH ON FRENCHMAN KNOB ROAD, 3 MILES TO LANDFILL ONTHE LEFT)", , , ,Private,Private,74,92,Y,8, ,Owned and operated by Orville Nunn, ,,,
77657,050-00002,Hart,Lisenby Sanitation Service,37.19822222,-85.87919444,44, ,KENVIRONS, , , ,S1C5,_, , , , , ,Private,Private,67,72,Y,0.49, ,"Uncovered inactive dump in quarry, 50,000 tires and debris.", ,,,
9937,050-00003,Hart,James K. Palmore,37.17322222,-85.85869444,0, ,KENVIRONS, , ,NFA, , , ,"Ky 1846 Milepoint 1.6, Horse Cave, KY",James K. Palmore Dairy Farm, ,DEP Other,Private,Private,72,73,Y, , ,"Site was never put into operation, file closed in 1973. Debris and barn demolition on site.", ,,,
77655,050-00001,Hart,Munfordville Site,37.32083333,-85.915,0, ,KENVIRONS, ,Y,NFA,S1C5,_, ,"Concord Church Road, Munfordville, KY",Munfordville Historic City Dump, , ,Government,Leased,0,72,Y, , ,"Site does not meet requirements of HB 174. Local info, one time tornado debris CDD; file check, contradictory documents about landfill operator", ,,,
71420,051-00001,Henderson,Henderson City Dump,37.86144444,-87.57966667,48, ,KENVIRONS, , , ,30W,_, ,"Atkinson Park Rd Connector, Henderson, KY", , , ,Government,Government,61,72,Y,15, ,Doesnt look like it was ever capped. Waste pushed back up to the river. Currently a public park over the waste area., ,,,
0,051-00003,Henderson,Beals Disposal Site KY 811,37.8875,-87.38830556, , ,HKB, , , ,S1W3,_, , ,Beals City Dump, ,No Record,Government,Leased,0,0,Y, , ,"Nothing at location, no local info. Leased by ""Shorty"" Baker to Henderson County Fiscal Court", ,,,
52075, ,Henderson,Henderon Drum Site,37.7992,-87.6181, , , , , , , , , ,"US 41A, Finley Addition , Henderson, KY", , , , , ,0,0,Y, , , , ,,,
0,051-00002,Henderson,Green River Road Disposal Site,37.89411111,-87.53511111, , , , , , , , , , , , , ,Government,Leased,66,85,Y, , ,"Nothing visible at location, wetlands, may not be correct location", ,,,
1788,051-00004,Henderson,Rock Spring Road Disposal Site,37.66588889,-87.4925, , , , , , , , , , , , , ,Private,Private,0,0,Y, , ,Permitted industrial landfill; later sold to Anaconda Aluminum Company,051-00008,,,
43356,051-00005,Henderson,Henderson Sanitary Landfill,37.88761111,-87.517, , , , , , , , , , , , ,No Record, , ,0,0,Y, , ,"Nothing visible at location, may not be correct location",051-00007,,,
1788,051-00006,Henderson,Alcan Ingot Sebree Aluminum ,,,,,,,,,,,,,Anaconda Aluminum ,,Terminated ,Private,Private,72,85,,,,Owned and operated by ARCO Metals Corp; has been terminated under solid waste program and transferred to haz waste. ,,,,
0,051-A0002,Henderson,Henderson Hospital,37.85585,-87.58153333, , , , , , , , , , , , , , , ,0,0,Y, , , , ,,,
38502,052-00004,Henry,GFT Inc. (Tyler Sanitation),38.4685,-85.27936111,41, ,KENVIRONS, , , ,S1E1,_, ,"Wolf Pen Branch Road, Sulphur, KY",Tyler Sanitation Company Landfill #2, ,Terminated,Private,Private,71,88,Y,16.78,15.3,Waste extends past the permitted boundary., ,,,
125740,052-0001,Henry,Tyler Sanitation (Sixmile Creek Road),38.37922,-85.01180556,35, ,KENVIRONS, , , , , , ,"Six Mile Creek Road, New Castle, KY",Tyler Sanitation Landfill #1, ,Pre-permit,Private,Private,0,63,Y,1.745, ,"Dump inactive since 1963, covered with 4-6' soil, used as hunt club. Owned by Tyler Sanitation Co.", ,,,
77667,052-00003,Henry,Peak Landfill,38.37352778,-85.058,35, ,KENVIRONS, , , , , , ,"Bantas Fork Road, Pleasureville, KY", , ,No Permit,Private,Private,65,67,Y,2, ,"Very crude location based on directios set in ""site Q and F Flags""", ,,,
77665,052-A0001,Henry,Tyler's Switching Station ,,,,,,,,,,,,,,,No Permit,Private,Private,84,88,,,,"Fomer maintenance area, used for temporary unlined waste storage. ",,,,
1864,053-00010,Hickman,Columbus-Belmont State Park,36.76216667,-89.10986111, , ,URS, , , ,S1W1,_, ,"350 Park Road, Columbus, Ky", , ,Pre-permit,Private,Government,0,0,Y, , ,"Small open dump in park over a cliff behind waste treatment area. Dumping by McDade Construction Co., Columbus Sand & Gravel Co. , and Lloyd Ray Williams.", ,,,
52103,053-00008,Hickman,Hylon Black,36.68111111,-88.94627778, , ,URS, , , ,S1W1,_, , , , ,Pre-permit,Private,Private,0,74,Y, , ,Owned and operated by Hylon Black, ,,,
74323,053-00001,Hickman,City of Clinton,36.68872222,-88.98436111, , ,URS, , , ,S1W1,_, ,"KY 2206, Clinton, KY",Clinton City Landfill, , ,Government,Leased,60,75,Y, , ,Strong local info; covered about 25 years ago, ,,,
74324,053-00002,Hickman,Ray Robey,36.7427,-88.96991667, , ,URS, , , ,S1W1,_, ,"Grubbs Road, Clinton, KY",Ray Robey Landfill, , ,Private,Leased,0,70,Y, , ,Leased by Ira Bradberry ti Ray Robey, ,,,
74325,053-00003,Hickman,Harry W. Roberts Jr. landfill,36.7592,-89.07266667, , ,URS, , , ,S1W1,_, ,"Mountjoy Road, Clinton, Ky", , , ,Private,Private,74,78,Y, , ,"Permitted 73, closed in 78. Local information available.", ,,,
74326,053-00009,Hickman,Amanda Drew,36.77602778,-89.10444444, , ,URS, , , ,S1W1,_, , , , ,Pre-permit, , ,0,70,Y, , ,Location taken from 1971 letter. At least 3 areas of roadside dumps located at the site., ,,,
43311,054-00010,Hopkins,Hopkins County Sanitary Landfill,37.25638889,-87.4925,58, ,HKB, , , ,S1W3,".009 permit:  Rags with lubricants, dust from hoppers, paper filter wastes, contaminated soils with non-detectable petroleum constituents, crushed pesticide containers (triple rinsed), sewage sludge, commercial trash from industries, drums, oil cont. soi", ,"US 41, Barnsley, KY", , ,Terminated,Government,Government,72,95,Y, , ,This site has been terminated, ,,,
74328,054-00002,Hopkins,City of Madisonville,37.32966667,-87.53466667,51, ,HKB, , , ,S1W3,_, ,"W Broadway, Madisonville, KY",Madisonville City Dump, ,No Record,Government,Government,0,0,Y, , ,"Local info, originally open dumping randomly on property, inactive", ,,,
74332,054-00006,Hopkins,City of Dawson Springs No 2,37.18386111,-87.61086111,41, ,HKB, , , ,S1W3,_, ,"Nortonville Road, Dawson Springs, KY",Dawson Springs City Dump, ,Terminated,Private,Leased,64,73,Y,2.8, ,"No local info, nothing found at coordinates", ,,,
74327,054-00001,Hopkins,City of Hanson,37.46358333,-87.48938889,35, ,HKB, , , ,S1W3,Drums and old automobiles located on site., ,"Slaughters Lake Road, Hanson, KY",Hanson & Slaughter City Dump, ,No Permit, ,Private,50,70,Y, , ,"Local info, covered, Superfund Site", ,,,
74333,054-00007,Hopkins,City of Earlington,37.26847222,-87.54283333,8, ,HKB, , , ,S1W3,_, ,"Off Hecla Road, Earlington, KY",Earlington Sanitary Landfill, ,Active,Government, ,70,76,Y,2, ,Local info suggests area 1 mile north was mined. City may be landfarming WWTP sludge on site., ,,,
44637,054-A0002,Hopkins,French Construction Co (< 1 ac CDD),37.375,-87.48694444,0,Y,HKB,N/A,N/A,NFA,S1W3,_, ,"4695 N Hanson Road, Madisonville, KY",Hillyard Inc., ,RPBR,Private,Private,0,0,Y, , ,Location no tfound. Did not locate site, ,,,
53464,054-A0001,Hopkins,Old Hopkins County Landfill,37.25,-87.375,0, ,HKB, , , ,S1W3,_, ,"Landfill Road, Barnsley, KY", , ,No Record, , ,0,0,Y, , , , ,,,
43307,054-00008,Hopkins,City of Dawson Springs No 1,37.18191667,-87.69902778, , ,HKB, , , ,S1W3,_, ,"US 62 Dawson Springs, KY",Dawson Springs Landfill, ,Terminated,Government,Government,0,0,Y, , , , ,,,
74329,054-00003,Hopkins,City of Earlington,37.2731,-87.48722222, , ,HKB, , , ,S1W3,_, ,"Flat Creek Road, Earlington, KY", , , , ,Private,0,0,Y, , , , ,,,
74330,054-00004,Hopkins,Mortans Gap City Dump ,37.22638889,-87.43361111, , ,HKB, , , ,S1W3,_, ,"Morton Lane, Mortons Gap, KY", , , , ,Private,0,0,Y, , ,"Nothing at location, no local info. Reclaimed strip mine owned by Island Creek Coal Company.", ,,,
74331,054-00005,Hopkins,City of Nortonville,37.1725,-87.4578, , ,HKB, , , ,S1W3,_, ,"Gamble Lane, Nortonville, KY",Nortonville City Dump, , , ,Private,0,0,Y, , ,"Historic farm at gps location, not city dump.", ,,,
52142, ,Hopkins,Hanson & Slaughters Dump,0,0, , , , , , ,Referred by SF, , ,"10520 Hwy 41, Hanson, KY", ,,,,,0,0,,,,,,,,
38528,054-00045,Hopkins,City of Earlington < 1 Acre CDD,37.26847222,-87.54286111, , , , , , , , , , , , , ,Government,Government,94,0,Y, , ,CDD landfill located during search for 54.07, ,,,
38451,054-00012,Hopkins,Bituminous Resources Inc.,37.15583333,-87.38222222, , , , , , , , , , ,Hopkins County Regional Landfill, ,Active, , ,0,0,Y, , , , ,,,
0,054-A0003,Hopkins,Leeper Lane Landfill,37.384375,-87.7625, , , , , , , , , , , , ,No Record,Not Known,Private,0,0,Y, , ,Location is for sure incorrect. Leads to Webster County., ,,,
0,054-A0004,Hopkins,Pine Street Dump,37.19138889,-87.4585, , , , , , , , , , , , ,No Record, , ,0,0,Y, , ,Based on location of lot 111-48 provided by Bell Engineering for Stage 1 Exploration, ,,,
1920,055-00002,Jackson,Annville Institute Dump,37.31402778,-83.97422222, , , , , , ,S1E4,_, ,"4500 KY 30 W, Annville, KY",Annville Christian Academy, , ,Private, ,0,72,Y, , ,"Closed prior to 1972. Chester Kerby owner, location poor.", ,,,
43293,055-00003,Jackson,Jackson County Fiscal Court,37.41713889,-83.96272222, , , , , , ,S1E4,_, ,"Mccannon Ridge Road, McKee, KY",Jackson County Landfill, ,Blue DOT,Government,Government,84,92,Y, , ,They stopped monitoring the wells after March of 1996., ,,,
77674,055-00001,Jackson,McKee City Dump,37.477,-83.9678, , , , , , ,S1E4,_, , ,McKee Historic City Dump, , ,Private,Leased,0,0,Y, , ,"Kurt Mckinney Operator, USFS owner", ,,,
52232, ,Jefferson,"Landfill, Inc.",38.14083333,-85.74277778,69, ,STANTEC, , , ,Referred by SF, , ,"Grade LN, Louisville, KY",L & N Railroad, , ,Private,Private,72,80,Y,205, ,EPA Preliminary Assessment Report dated Dec 1985, , ,,
51931,056-00003,Jefferson,Edward J. Miller Sanitary Landfill,38.00255556,-85.93366667,68, ,STANTEC, , , ,S1C3,"Lead, PCB, Phthalate, and chromium were detected at the site.", ,"632 Katherine Station Road, Brooks, KY",Katherine Station Road Landfill, ,Unknown,Private,Private,59,73,Y, , ,"Owned and Operated by Frank and Rita Horung; sold to Edward J. Miller and Son Inc., 1971.", ,,,
52215,056-00007,Jefferson,Ohio Street Dump,38.2642,-85.72502778,68, ,STANTEC, , , ,Referred by SF, , ,"Frankfort Ave, Louisville, KY", , ,Blue Dot,Government,Private,47,71,Y, , , , , ,,
77690,056-00017,Jefferson,C. J. Koch Landfill - merged with AI 48770,38.21205556,-85.83183333,62, ,STANTEC, , , ,S1C3,_, , , , ,DEP Other,Private,Private,0,76,Y, , ,Owned and operated by C.J. Koch jr., , ,,
2249,056-00031,Jefferson,Valley Sanitation Landfill,38.11482778,-85.89930556,57, ,STANTEC, , , ,S1C3,_, ,"9500 Cane Run Road, Louisville, KY",T E Huff Landfill, ,Terminated,Private,Private,68,75,Y, , ,"This site has been terminated and all the wells have been abandoned.  owned and operated by Valley Sanitation, Ltd.", , ,,
52207,056-A0005,Jefferson,Bells Lane storage area,38.2175,-85.82334722,54, ,STANTEC, , , ,S1C3,Barrells and drums observed at the site in 1991 and 1994 by Superfund., ,"Bells Lane Louisville, KY", , , ,Private,Government,48,77,Y,10, ,Superfund branch prepared a preliminary report on this site in 1994. Stantec observed numerous drums and broken glass all over the site., , ,,
52239,056-A0011,Jefferson,Kessler Sand Pit,38.2153,-85.81194444,54, ,STANTEC, , , ,DWM,"enamel frit material, possibly tobacco stems and dust, carbide sludge, enamel powder contains PbO, soda ash, Ti oxide, and silica, and would be D008 hazardous (lead).  DDT breakdown products (up to 230 ppm of 4,4' DDD)

several PAHs, and lead (560 ppm in", ,"2710 Millers Ln, Louisville, KY", , ,No Record,Private,Private,50,75,Y,~8, , , , ,,
77692,056-00009,Jefferson,American Compressed Steel,38.14413889,-85.70191389,52, ,STANTEC, , , ,S1C3,"Paint, incinerator ash, possible industrial liquid waste.  Incineration may have eliminated most volatiles unless disposed by non-incinerator methods.", ,"5440 Minors Lane, Louisville, KY", , ,Blue Dot,Private,Private,62,72,Y,~1, ,Site covered and currently site for church facility and two pay fishing lakes.,056-00021, ,,
