1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO
2019,42241CMMNW4895P,1.10023E+11,COMMONWEALTH AGRI-ENERGY LLC,4895 PEMBROKE RD,HOPKINSVILLE,CHRISTIAN,KY,42240,,,36.81342,-87.41009,NAD83,HOPKINSVILLE ELEVATOR CO,49938913,HOPKINSVILLE ELEVATOR CO,NO,325,Chemicals,,,,,,,325193,,,,,,1.31922E+12,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,R,Pounds,113,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,113,0,0,0,0,0,0,52,0,165,,PRODUCTION,1
2019,40324LSVLL596TR,1.1E+11,AICHI FORGE USA INC,596 TRIPORT RD,GEORGETOWN,SCOTT,KY,40324,,,38.28672,-84.55129,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332111,,,,,,1.31922E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,52.75,0,0,0,0,0,0,69.45,0,0,0,0,11209,11209,0,0,0,0,0,0,0,0,0,0,0,11278.45,69.45,0,0,0,52.75,16.7,0,0,0,11209,0,0,11278.45,,PRODUCTION,0.98
2019,4109WKSTMG3CARB,1.10055E+11,KUSTOM GROUP,3 CARBON WAY,RICHWOOD,BOONE,KY,41094,,,38.92344,-84.6106,NAD83,KUSTOM GROUP,NA,KUSTOM GROUP,NO,325,Chemicals,,,,,,,325998,,,,,,1.31922E+12,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,0,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.92
2019,42240PPFSTROUTE,1.10002E+11,EMHART TEKNOLOGIES,1915 PEMBROKE RD,HOPKINSVILLE,CHRISTIAN,KY,42240,,,36.83893,-87.45494,NAD83,STANLEY BLACK & DECKER,1152461,STANLEY BLACK & DECKER,NO,332,Fabricated Metals,,,,,,,332722,,,,,,1.31922E+12,Chromium,NO,7440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,1672.57,0,0,0,1672.57,0,0,0,0,0,0,0,0,0,0,0,1680.37,7.8,0,0,0,0,7.8,0,0,0,1672.57,0,0,1680.37,,PRODUCTION,1.63
2019,42029GFCHMHIGHW,1.10001E+11,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.047737,-88.35866,NAD83,ASHLAND LLC,5003264,ASHLAND LLC,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,Maleic anhydride,NO,108316,108-31-6,25015,YES,TRI,NO,0,NO,NO,R,Pounds,2684,9,0,0,0,0,0,0,0,0,0,0,0,0,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6303,0,6303,0,2134,0,0,0,0,2134,0,8437,2693,0,0,2693,0,0,0,6303,0,0,0.23,2134,11130.23,,PRODUCTION,0.68
2019,42141MKBRK1765C,1.1E+11,AKEBONO BRAKE CORP-GLASGOW,1765 CLEVELAND AVE,GLASGOW,BARREN,KY,42141,,,36.989361,-85.932176,NAD83,AKEBONO BRAKE CORP,NA,AKEBONO BRAKE INDUSTRY CO LTD,NO,336,Transportation Equipment,,,,,,,336340,,,,,,1.31922E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,19781,0,0,0,0,0,19831,0,0,1657,0,0,1657,0,0,0,0,0,0,0,0,0,0,0,21488,19836,0,0,5,19781,50,0,0,0,1657,0,0,21493,,PRODUCTION,0.41
2019,42420HYDRL5801R,1.10001E+11,HYDRO ALUMINUM METALS USA LLC,5801 RIVERPORT RD,HENDERSON,HENDERSON,KY,42420,,,37.80272,-87.65869,NAD83,HYDRO ALUMINUM METALS USA LLC,78749484,HYDRO ALUMINUM METALS USA LLC,NO,331,Primary Metals,,,,,,,331314,,,,,,1.31922E+12,Chromium,NO,7440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,R,Pounds,0,45.14,0,0,0,0,0,0,0,0,0,0,0,0,45.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,5.15,0,1731,0,0,0,1731,0,0,0,0,0,0,0,0,0,0,0,1736.15,50.29,0,0,45.14,5.15,0,0,0,0,1731,0,0,1781.29,,PRODUCTION,0.88
2019,42103BWLNG111CS,1.1002E+11,BOWLING GREEN METALFORMING,111 COSMA DR,BOWLING GREEN,WARREN,KY,42101,,,37.029889,-86.324556,NAD83,MAGNA US HOLDING INC,NA,MAGNA US HOLDING INC,NO,336,Transportation Equipment,,,,,,,336390,336370,,,,,1.31922E+12,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,1,NO,NO,R,Pounds,224,1349,0,0,0,4,0,0,0,0,0,0,0,34,1611,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16136,0,0,0,0,0,0,16141,0,2531733,0,0,0,2531733,0,0,0,0,0,0,0,0,0,0,0,2547874,17752,0,0,1611,16138,3,0,0,0,2531733,0,0,2549485,,PRODUCTION,1.16
2019,42351CMMNWKYHWY,1.10058E+11,COMMONWEALTH ROLLED PRODUCTS INC,1372 KY HWY 1957,LEWISPORT,HANCOCK,KY,42351,,,37.950831,-86.845794,NAD83,NA,,ALERIS ROLLED PRODUCTS INC,NO,331,Primary Metals,,,,,,,331314,332812,331315,,,,1.31922E+12,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,N090,649475,YES,TRI,YES,1,NO,NO,R,Pounds,250,2104,0,0,0,0,0,0,0,0,0,0,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,2786,0,0,2354,0,432,0,0,440544,0,0,0,443330,,PRODUCTION,1
2019,42101CLTND1801R,1.1E+11,HOLLEY PERFORMANCE PRODUCTS,1801 RUSSELLVILLE RD,BOWLING GREEN,WARREN,KY,42101,,,36.98155,-86.46586,NAD83,HOLLEY PERFORMANCE PRODUCTS,NA,HOLLEY PERFORMANCE PRODUCTS,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1.31922E+12,Lead,NO,7439921,7439-92-1,149583,YES,PBT,YES,1,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.9
2019,41114CTLTTPOBOX,1.10008E+11,CATLETTSBURG REFINING LLC,11631 US RT 23,CATLETTSBURG,BOYD,KY,41129,,,38.377246,-82.597162,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,324,Petroleum,,,,,,,324110,424710,,,,,1.31922E+12,Ethylbenzene,NO,100414,100-41-4,19406,YES,TRI,NO,0,YES,NO,R,Pounds,2934,238,38,0,0,0,0,0,0,0,0,0,0,33,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,195,0,0,0,0,0,197,0,0,4,0,0,4,53,0,53,0,45,0,0,0,0,45,0,299,3440,0,0,3207,197,0,0,53,1892,4,14876,45,20274,36,PRODUCTION,0.88
2019,41114CTLTTPOBOX,1.10008E+11,CATLETTSBURG REFINING LLC,11631 US RT 23,CATLETTSBURG,BOYD,KY,41129,,,38.377246,-82.597162,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,324,Petroleum,,,,,,,324110,424710,,,,,1.31922E+12,Cyclohexane,NO,110827,110-82-7,27003,NO,TRI,NO,0,NO,NO,R,Pounds,3144,796,1,0,0,0,0,0,0,0,0,0,0,24,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,37,0,0,37,1,0,1,0,15,0,0,0,0,15,0,57,3969,0,0,3939,4,0,0,1,1225,37,1455,15,6676,26,PRODUCTION,1.03
2019,4006WSNCPR255HU,1.10063E+11,SONOCO PROTECTIVE SOLUTIONS INC,255 HUDSON BLVD,SHELBYVILLE,SHELBY,KY,40065,,,38.224002,-85.196429,NAD83,SONOCO PRODUCTS CO,3354230,SONOCO PRODUCTS CO,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1.31922E+12,Diisocyanates,NO,N120,N120,649715,YES,TRI,NO,0,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,40210NTDCT1227S,1.1E+11,CLARIANT CORP 12TH STREET FACILITY,1227 S 12TH ST,LOUISVILLE,JEFFERSON,KY,40210,,,38.233611,-85.7755,NAD83,CLARIANT CORP,108706425,CLARIANT CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1.31922E+12,Molybdenum trioxide,NO,1313275,1313-27-5,82800,NO,TRI,NO,2,NO,NO,R,Pounds,1,63.9,0,0,0,0,0,0,0,0,0,0,0,5,69.9,3027,0,3027,0,0,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5403,5472.9,0,0,69.9,2957.2,2445.8,0,0,0,0,0,0,5472.9,,PRODUCTION,0.57
2019,40004WDRDG900NU,1.1E+11,TOWER AUTOMOTIVE,900 NUTTER DR,BARDSTOWN,NELSON,KY,40004,,,37.83303,-85.47281,NAD83,TOWER AUTOMOTIVE HOLDINGS 1 LLC,805609224,TOWER AUTOMOTIVE HOLDINGS 1 LLC,NO,336,Transportation Equipment,,,,,,,336370,,,,,,1.31922E+12,Nickel,NO,7440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,R,Pounds,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5784,5784,0,0,0,0,0,0,0,0,0,0,0,5784,0.74,0,0,0.74,0,0,0,0,0,5784,0,0,5784.74,,PRODUCTION,0.95
2019,42348WRLDS45RIV,1.1E+11,PRECOAT METALS,2604 RIVER RD,HAWESVILLE,HANCOCK,KY,42348,,,37.933889,-86.775278,NAD83,THE CARLYLE GROUP LP,1374727,THE CARLYLE GROUP LP,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1.31922E+12,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,N090,649475,YES,TRI,YES,1,NO,NO,R,Pounds,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,2525,0,2526.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526.43,2527,0,0,0.57,1.43,2525,0,0,0,0,0,0,2527,,PRODUCTION,1.02
2019,42420TKNRC3058O,1.1E+11,TEKNOR COLOR COMPANY/TEKNOR PE RFORMANCE ELASTOMERS,3058 & 3070 OHIO DR,HENDERSON,HENDERSON,KY,42420,,,37.80631,-87.63358,NAD83,TEKNOR APEX CO,45367968,TEKNOR APEX CO,NO,325,Chemicals,,,,,,,325991,,,,,,1.31922E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,R,Pounds,5,14,5,0,0,0,0,0,0,0,0,0,0,0,24,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,118,1209,0,0,0,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,1415,0,0,24,1391,0,0,0,0,0,0,0,1415,,ACTIVITY,5.3
2019,40216SPRRS4211B,1.1E+11,SUPERIOR INDUSTRIAL SOLUTIONS INC,4211 BRAMERS LN,LOUISVILLE,JEFFERSON,KY,40216,,,38.201389,-85.861944,NAD83,SUPERIOR INDUSTRIAL SOLUTIONS INC.,39994975,SUPERIOR INDUSTRIAL SOLUTIONS INC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1.31922E+12,n-Butyl alcohol,NO,71363,71-36-3,4739,NO,TRI,NO,0,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,40006LSVLL487CO,1.1E+11,LOUISVILLE GAS & ELECTRIC CO - TRIMBLE COUNTY STATION,487 CORN CREEK RD,BEDFORD,TRIMBLE,KY,40006,,,38.584751,-85.411645,NAD83,PPL CORP,621101484,PPL CORP,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Thallium compounds,NO,N760,N760,649673,NO,TRI,YES,1,NO,NO,R,Pounds,0.22,19.6,0,0,0,0,0,0,0,0,0,0,10784,0,10803.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10803.82,0,0,10803.82,0,0,0,0,0,0,0,0,10803.82,,PRODUCTION,1
2019,40361MLLNCHIGHW,1.10057E+11,AVANTOR PERFORMANCE MATERIALS,7001 MARTIN LUTHER KING BLVD,PARIS,BOURBON,KY,40361,,,38.229722,-84.2525,NAD83,AVANTOR PERFORMANCE MATERIALS INC,263905417,AVANTOR PERFORMANCE MATERIALS INC,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,0,NO,NO,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,284,0,284,10,0,0,10,0,0,0,0,0,0,0,284,294,,PRODUCTION,0.94
2019,42348WLLMTPOBOX,1.1E+11,DOMTAR PAPER CO LLC HAWESVILLE MILL,58 WESCOR RD,HAWESVILLE,HANCOCK,KY,42348,,,37.894847,-86.685793,NAD83,DOMTAR CORP,43875042,DOMTAR CORP,NO,322,Paper,,,,,,,322121,,,,,,1.31922E+12,Chlorine,NO,7782505,7782-50-5,154328,YES,TRI,NO,0,NO,NO,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1604,0,1609,,PRODUCTION,0.98
2019,40121SRMYRBLDG7,1.10007E+11,US ARMY GARRISON FORT KNOX,125 6TH AVE STE 320 IMSE KNX PWE,FORT KNOX,HARDIN,KY,401215719,,,37.903266,-85.953442,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1.31922E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,NO,R,Pounds,781.8,0.3,0,0,0,0,0,0,0,0,0,0,0,207619.5,208401.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208401.6,0,0,208401.6,0,0,0,0,0,0,0,0,208401.6,,PRODUCTION,2.63
2019,42701MBRKC300RI,1.1E+11,AKEBONO - ELIZABETHTOWN PLANT,300 RING RD,ELIZABETHTOWN,HARDIN,KY,42701,,,37.683611,-85.9175,NAD83,AKEBONO BRAKE INDUSTRY CO LTD,29350613,AKEBONO BRAKE INDUSTRY CO LTD,NO,336,Transportation Equipment,,,,,,,336340,,,,,,1.31922E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27015,27015,0,0,0,0,27015,0,0,0,0,0,0,27015,,PRODUCTION,0.73
2019,41056SPRLCRTE8X,1.10012E+11,SPURLOCK POWER STATION,1301 WEST SECOND STREET,MAYSVILLE,MASON,KY,41056,,,38.700097,-83.817506,NAD83,EAST KENTUCKY POWER COOPERATIVE INC,7779416,EAST KENTUCKY POWER COOPERATIVE INC,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,1,YES,NO,R,Pounds,0,120,200.21,0,0,0,0,0,65000,0,0,0,11,0,65331.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65331.21,0,65000,330,0,0,0,0,0,0,0,0,65330,,PRODUCTION,0.76
2019,42071BRGGS110MA,1.1E+11,BRIGGS & STRATTON CORP,110 MAIN ST,MURRAY,CALLOWAY,KY,42071,,,36.610556,-88.296389,NAD83,BRIGGS & STRATTON CORP,152384483,BRIGGS & STRATTON CORP,NO,333,Machinery,,,,,,,333618,,,,,,1.31922E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,R,Pounds,0.31,6.41,1.1,0,0,0,0,0,0,0,0,0,0,0,7.82,0.21,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,18.86,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.07,26.89,0,0,7.82,18.86,0.21,0,0,0,0,0,0,26.89,,PRODUCTION,0.82
2019,42029PNNWLALTON,1.1E+11,ARKEMA INC,4444 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.056699,-88.365727,NAD83,ARKEMA DELAWARE INC,622121697,ARKEMA DELAWARE INC,NO,325,Chemicals,,,,,,,325199,325211,,,,,1.31922E+12,"1-Chloro-1,1-difluoroethane (HCFC-142b)",NO,75683,75-68-3,5777,NO,TRI,NO,0,NO,NO,R,Pounds,103290,13015,373,0,0,0,0,0,0,0,0,0,0,0,116678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,116678,0,0,116663,0,0,0,0,0,0,126447,2,243112,15,PRODUCTION,0.83
2019,40391WNCHS500RO,1.1E+11,WINCHESTER FARMS DAIRY,675 ROLLING HILLS LN,WINCHESTER,CLARK,KY,40391,,,38.0125,-84.179722,NAD83,THE KROGER CO,6999528,THE KROGER CO,NO,311,Food,,,,,,,311511,,,,,,1.31922E+12,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,0,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,500,0,0,500,0,0,0,0,0,0,22731.6,250,23481.6,,PRODUCTION,1
2019,40065PRLLH11ISA,1.1E+11,GREENFIELD GLOBAL USA INC,1101 ISAAC SHELBY DR,SHELBYVILLE,SHELBY,KY,40065,,,38.2031,-85.27408,NAD83,NA,,GREENFIELD GLOBAL USA INC,NO,325,Chemicals,,,,,,,325193,424690,,,,,1.31922E+12,Toluene,NO,108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,R,Pounds,240,34,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,0,0,0,0,0,0,0,400,274,0,0,270,0,0,0,400,0,0,0,0,670,,PRODUCTION,1.08
2019,42050NSTLW3325S,1.10007E+11,INSTEEL WIRE PRODUCTS,3325 STATE RT 1099,HICKMAN,FULTON,KY,42050,,,36.558472,-89.210306,NAD83,INSTEEL INDUSTRIES INC,3220225,INSTEEL INDUSTRIES INC,NO,332,Fabricated Metals,,,,,,,332618,,,,,,1.31922E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,78,0,0,78,,PRODUCTION,0.98
2019,40068SFTYK3700L,1.1E+11,SAFETY-KLEEN SYSTEMS INC,3700 LAGRANGE RD,SMITHFIELD,HENRY,KY,40068,,,38.43196,-85.23487,NAD83,CLEAN HARBORS INC,51060408,CLEAN HARBORS INC,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1.31922E+12,Methanol,NO,67561,67-56-1,4283,YES,TRI,NO,0,NO,NO,R,Pounds,22,2359,0,0,0,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,81,0,0,0,0,0,0,2965147,0,2965147,0,14687,0,0,0,0,14687,0,2979915,2462,0,0,2381,0,81,0,2965147,0,0,10977,14687,2993273,,PRODUCTION,1
2019,4232WWSTRN482KI,1.10068E+11,WESTERN KENTUCKY RESOURCES LLC - EQUALITY BARGE LOADER,KINCHLOE BLUFF RD,CENTERTOWN,OHIO,KY,42328,,,37.355278,-87.105833,NAD83,NA,,NA,NO,2121,Coal Mining,,,,,,,212111,,,,,,1.31922E+12,Lead,NO,7439921,7439-92-1,149583,YES,PBT,YES,1,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,480,0,0,0,101,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,480,101,0,0,0,0,0,0,0,0,581,,,
2019,40403MTRWHGLADE,1.10014E+11,MOTOR WHEEL LLC,159 GLADES RD,BEREA,MADISON,KY,40403,,,37.58673,-84.29486,NAD83,THE BOLER CO,93166080,THE BOLER CO,NO,332,Fabricated Metals,,,,,,,332710,,,,,,1.31922E+12,Chromium,NO,7440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,R,Pounds,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3892,0,0,3892,0,0,0,0,0,0,0,0,0,0,0,3892,0.002,0,0,0.002,0,0,0,0,0,3892,0,0,3892.002,,PRODUCTION,0.75
2019,42050SGLCR2320M,1.10001E+11,TOKAI CARBON GE LLC,2320 MYRON CORY DR,HICKMAN,FULTON,KY,42050,,,36.571111,-89.186111,NAD83,NA,,TOKAI CARBON GE HOLDING LLC,NO,335,Electrical Equipment,,,,,,,335991,,,,,,1.31922E+12,Phenanthrene,NO,85018,85-01-8,10199,YES,TRI,NO,0,NO,NO,R,Pounds,10,98,1.8,0,0,0,0,0,0,0,0,0,0,0,109.8,2.7,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,77.3,0,0,0,0,0,0,80,0,0,563,0,0,563,0,0,0,0,0,0,0,0,0,0,0,643,189.8,0,0,109.8,77.3,2.7,0,0,0,563,30635,0,31387.8,,PRODUCTION,0.82
